,auc,evd,visual_index,timing_index,strategy_index
1050659461,0.7564427430018602,-1368.6897468442185,20.516742802169503,1.181057083304786,19.335685718864717
1049476276,0.7323099399192479,-1412.1137604916585,18.640440108334893,0.8480864045745743,17.79235370376032
1049729988,0.7674847721187682,-1516.119246007991,13.083717314502453,0.09732904148210142,12.986388273020351
1050291369,0.7120441281285832,-1591.7959711342119,14.224912744205126,1.8854574241037925,12.339455320101333
1055198750,0.8219507372888991,-1241.5750497588378,12.26305786092986,8.33766664366519,3.9253912172646714
1056100734,0.7714214409908711,-1691.8134945742422,7.653816839931653,8.119022959522566,-0.4652061195909125
1055397049,0.7777067002099645,-1768.358587662915,4.10729897828055,10.393891274473503,-6.2865922961929535
1055587350,0.7433965020909267,-1871.848312547343,5.817767441021594,6.053655829889568,-0.23588838886797348
1056273494,0.8229916459348794,-1420.0375043968525,7.763964950621813,14.426606930979435,-6.6626419803576225
1054130682,0.8085229836713413,-1169.247956739826,16.481649213531384,6.139071097048046,10.342578116483338
1054707637,0.7756800136825002,-1060.799111311855,14.41903388406183,1.4459233193822336,12.973110564679597
1053901704,0.9266849411182039,-375.80026630911016,4.577364249555057,0.35002502809236047,4.227339221462696
1053709485,0.872118690262239,-193.68212483766547,7.228334125281919,0.9999080896123842,6.228426035669536
1054166851,0.8400411957897818,-795.7727280183608,55.542606160723004,0.006946914499329276,55.53565924622367
1052547131,0.6716105302165335,-1251.2260141624283,3.453109815483215,1.1017254982518876,2.351384317231328
1052772626,0.8157538975186034,-1118.0356876396327,17.57704176970078,5.821359106760252,11.75568266294053
1053320526,0.6962899821399577,-1075.2294903983711,9.616136105094437,0.42080686357399666,9.19532924152044
1054753938,0.6745905537981938,-1302.8692556765382,9.4339460149754,0.34150587177287883,9.09244014320252
1053566897,0.7507851772357443,-1302.0355051489605,9.370667270184525,3.2767190532755044,6.09394821690902
1053932834,0.6325295391299159,-1306.171978324739,5.9027024190603505,0.0033247893183689127,5.8993776297419815
1055021129,0.7342591541120952,-1072.8342132432736,25.701228926676222,0.4216173787357641,25.27961154794046
1053736353,0.7983784391650939,-1172.8482400530775,12.254232518449694,5.451361510675492,6.802871007774202
1054135884,0.7486875553488492,-1656.852693956811,6.445233910321941,5.923703856193882,0.5215300541280596
1054740331,0.7361413769405988,-1685.1141589077233,4.896227991685739,4.542412897777063,0.3538150939086764
1053709483,0.7911612245878131,-1408.2689510076016,13.670086904225249,7.38328360380953,6.286803300415719
1055018661,0.796683226764235,-1342.1801963593462,14.080256789172108,6.568757064967942,7.511499724204166
1053901699,0.7975978734537048,-1255.4243253771856,21.498209785543974,4.629331850088474,16.8688779354555
1062321850,0.8415016437374383,-1103.6742402694435,23.012701311634736,8.95839764996097,14.054303661673766
1060065616,0.7549265977499483,-1463.6061183010097,9.785442739713169,4.760178367804971,5.0252643719081975
1061684727,0.8676499293354839,-1104.7307425557228,17.38675571812516,16.8185850376756,0.5681706804495583
1059659018,0.7958536794957418,-1262.6829991286795,12.772208928492034,5.089721477622075,7.682487450869959
1059876823,0.7626411049175148,-1426.7319878442286,12.464594490968565,4.024746628593161,8.439847862375405
1060675603,0.821199220404901,-1342.9352131402193,13.335954543485101,10.94924183259421,2.386712710890892
1060976208,0.8097183150002801,-1429.8379054788238,10.351664154403263,10.438375570400359,-0.08671141599709564
1061250906,0.8296797017508032,-1215.7027625073824,16.579406146767177,9.105176555096298,7.474229591670879
1061486809,0.8533452635509194,-1159.5550411594959,16.85833916258632,14.574759897705267,2.283579264881052
1062566038,0.8469464363619421,-995.6535226897686,36.279640781012326,5.636857133110671,30.642783647901656
1061661220,0.7343980577686987,-1479.7683867833184,13.984341708717585,1.8429217112838163,12.141419997433768
1061198537,0.7614581478527647,-1447.685335701397,3.3509817570066387,6.634430633578006,-3.2834488765713674
1062321289,0.778681783125843,-1550.2423002003416,10.44094352917522,8.691529043379246,1.749414485795974
1062559302,0.7513026875180275,-1435.7666010705725,17.281595958431076,2.557599588271956,14.72399637015912
1061432252,0.7425145592425004,-1384.1548670172779,8.706842502769204,2.7214356475672186,5.985406855201985
1067005026,0.8295528960196805,-1269.1314088011277,13.7217412488188,11.246465118192468,2.475276130626332
1066087967,0.8356088656059425,-957.3020587309584,38.17341046997037,3.181696688047157,34.99171378192322
1067359426,0.8654228479627436,-1030.8484371050436,25.2750579088681,12.35575987602679,12.91929803284131
1062732854,0.7668141069268724,-1534.7973435745007,9.060741668623086,5.951263257737163,3.109478410885923
1063912580,0.7951184234170956,-1564.6191420821415,2.3158504196470244,14.693640547035237,-12.377790127388213
1064385085,0.8744012995669324,-1008.9648405903936,27.281454561318668,13.595242616199391,13.686211945119277
1064630995,0.8111337216938703,-1294.3872456672907,18.837132433932982,5.73128957334534,13.105842860587643
1064856451,0.8452011738804077,-1118.7626302866338,25.98298195587748,8.130670593964107,17.852311361913372
1064174287,0.7692645209367983,-1695.4192942442096,3.7873302444335906,8.507399909968893,-4.720069665535302
1062964899,0.7944078878143102,-1472.3874010169093,7.934017366909404,10.134846918618203,-2.2008295517087992
1069659557,0.8330985738255033,-1355.172415269204,10.572449784372957,14.785726299769077,-4.213276515396121
1070660153,0.793454931106753,-1623.5395535272255,4.139406687086003,10.369444845157707,-6.230038158071704
1070389919,0.8419835023234061,-1195.3396905630943,20.473872499313664,11.909809328361192,8.564063170952473
1069155158,0.8708808095305248,-907.3110387643101,32.02427956684632,7.122262422051475,24.902017144794844
1069413580,0.8564195160300552,-1184.6600206137591,14.872473590129745,14.78662261690065,0.08585097322909618
1067292459,0.7398910774498594,-1403.2603705821966,21.33722224796039,0.7627119301366596,20.57451031782373
1066084388,0.7899236224741939,-1136.7789842371349,32.665632307161744,2.198182005325719,30.467450301836024
1067570332,0.7715285149236876,-1533.184795329602,14.903539248969228,3.8500739570489917,11.053465291920237
1068701477,0.8165837753238848,-1326.949114953357,18.881471965466776,6.793418591123042,12.088053374343733
1068057144,0.7881827560292709,-1355.9268862831668,17.506477866647767,4.514048642845725,12.992429223802041
1068998653,0.8353924070255309,-1142.3989445858897,19.423153077950353,5.621401553993972,13.80175152395638
1067756608,0.7950472152230709,-1390.0514583685435,16.059329472310253,6.925899699208865,9.133429773101387
1069660979,0.8221502720146217,-1237.272550854068,16.823084405303167,9.902586820960915,6.920497584342252
1069152445,0.8060865191146881,-1071.4081919524397,30.797158383348638,1.5671390826183962,29.23001930073024
1070388165,0.836667232390054,-1103.6831082923527,23.78875394591122,8.924280079236386,14.864473866674835
1070666212,0.7826548942783924,-1081.220826845325,21.51801150541014,1.243746710563161,20.274264794846978
1069413576,0.7927003437346026,-1275.6947965575746,14.800924569032045,6.990812195877987,7.810112373154058
1076657401,0.789990891706039,-1324.98164865921,17.766270027060077,5.1627189447035216,12.603551082356557
1077517911,0.8179221133512058,-1101.9368358214706,26.640911540110114,5.289770599634861,21.351140940475254
1076439445,0.8544896580747465,-977.281099387812,27.830154026752414,5.974044337481317,21.856109689271097
1076253504,0.8437519929696139,-1121.1820278931773,11.05272301085527,12.79726386765152,-1.7445408567962488
1079462370,0.8066129971709104,-1137.9250901144842,19.250923947695412,4.117122839270833,15.13380110842458
1080355041,0.7983657327779576,-1517.7921301814276,11.1912958073475,10.669587576416466,0.5217082309310328
1080607229,0.7786921430975899,-1581.4148151302215,8.346808412296529,8.545914206509819,-0.1991057942132901
1078988653,0.7909092928216063,-1341.6571389956953,15.180682255019804,7.033376356228166,8.147305898791638
1079229752,0.806625567161194,-1290.717258263343,14.329319126072718,7.229590345070211,7.099728781002508
1080313711,0.7703789155408334,-1664.0326780967807,3.3220423243276924,9.61625056360426,-6.294208239276567
1079458311,0.7888167599391138,-1458.9847403325039,7.359629880319184,9.600570733028063,-2.2409408527088788
1081060177,0.8070745228734907,-1229.8858892140997,11.34028141875377,9.064443738887965,2.2758376798658055
1080564808,0.7932536274235763,-1293.849704007327,10.172743033250127,8.909547690000595,1.2631953432495315
1081377579,0.8229827224447476,-1139.9075112318096,10.089725772856477,10.563885167766598,-0.4741593949101208
1081713926,0.7232097747353987,-1129.2795002370767,12.692661167306063,1.0062051749360084,11.686455992370055
1084005310,0.8375608713385061,-1150.2364902683767,23.69659406239,7.579048559121639,16.117545503268364
1083475509,0.8205452153114867,-1140.1222256592737,23.856516005297767,6.786980445407063,17.069535559890703
1079008509,0.8293201843989269,-1368.646692517068,8.853074236434447,12.906357445425593,-4.053283208991147
1082327041,0.7761459162754087,-1274.0202026394327,8.148912387561749,6.715415801220178,1.4334965863415707
1084250122,0.7437191398252216,-1449.352562298678,19.754162915485825,1.1004031454512786,18.653759770034547
1079212535,0.7997089277932511,-1385.1166708019082,9.057227373710319,7.2914356207930435,1.7657917529172753
1082745367,0.8321542087542088,-986.0667486860839,10.713839801736349,8.379501126853329,2.3343386748830195
1082984341,0.7919743382398678,-1165.587422683937,8.804035656740274,5.953238871518133,2.8507967852221405
1083204692,0.7593084814895675,-1442.3507559971185,13.165755729730485,4.182374750825484,8.983380978905
1078811618,0.8471333524275452,-1437.765277124905,5.000054643790504,21.534831990112288,-16.534777346321782
1079493017,0.7952226320758016,-1370.635900195266,12.972345439942053,7.820907924889335,5.151437515052718
1080354325,0.7582707872562945,-1880.151720449052,0.5755231598439684,11.40642602267897,-10.830902862835002
1080609606,0.8437095355486985,-1381.4322445906146,9.106966571304472,18.162035765274094,-9.055069193969622
1079262992,0.825738132239851,-1134.7799990942003,24.300109000203545,4.275190710077964,20.02491829012558
1098102682,0.8419184535412605,-1151.5804260953155,16.849268837160622,11.47235771319211,5.376911123968512
1099170305,0.8171633029825064,-1287.117178533008,16.52070010138244,10.964129972954959,5.556570128427483
1098569058,0.8257840656224094,-1330.5728962938883,14.155237702813785,11.377683827344223,2.777553875469563
1098332732,0.8507097971405677,-1284.4218688389592,13.058318722720202,17.97001343333351,-4.9116947106133075
1099408610,0.8436539091104455,-1159.8119040700767,17.13389102530932,13.50126680736708,3.632624217942242
1102563700,0.7796057267663761,-1405.2189241660235,20.982301398857366,3.2606879227006154,17.72161347615675
