,auc,evd,visual_index,timing_index,strategy_index
1040427027,0.7842151341949649,-1514.8587900098937,7.4246441149394675,7.094116853788266,0.3305272611512011
1041062571,0.8531192948503572,-948.9290988752873,4.168832998288943,6.594180642189109,-2.4253476439001656
1042055457,0.6995631669765962,-1818.102065824518,0.8899157880891813,7.9547657758210795,-7.064849987731899
1043697372,0.7561020222500452,-1335.906366913965,6.2137445045532935,4.1354693493162245,2.078275155237069
1040846423,0.7726409536900382,-1577.6055131765606,5.152038934699753,1.4648628642446717,3.6871760704550818
1041468816,0.7290764033269157,-1475.6701937550315,2.369476212638127,2.0829364986747554,0.2865397139633714
1042771772,0.8067619040867254,-1298.7246165835022,6.070352829331216,8.219159336213393,-2.1488065068821767
1042515564,0.8134502013930979,-1470.9009563212458,3.0742874619938925,13.927610472106466,-10.853323010112573
1043086468,0.7581475992762354,-1557.491565017037,2.24148312461216,8.15343985243311,-5.91195672782095
1042296878,0.7748331971677561,-1509.113211691758,0.27251235345683844,14.091104749679914,-13.818592396223076
1041275867,0.7979138445988212,-1533.593901266806,2.981772289883246,9.997738684781389,-7.015966394898143
1044005556,0.7369133518756211,-1416.896788602353,5.409403435153473,2.3013361595172834,3.10806727563619
1049060328,0.6958488652614315,-1196.8931139022243,7.717773850524343,0.26472686108591315,7.4530469894384295
1049248120,0.6974729972335039,-1076.7112877895051,9.399549900126015,0.09687129108047134,9.302678609045543
1053292272,0.7422091502650848,-1974.5708017672077,4.726167463990979,6.565952665303641,-1.8397852013126617
1053510779,0.8519143539055567,-977.3037846922598,10.647989739548636,6.031063960732559,4.616925778816078
1052162543,0.7456413830203442,-1375.2604843921654,5.676362193573818,4.996929002590736,0.6794331909830822
1052316794,0.7448506343924824,-976.9767871369331,18.847169974382933,0.18293933014515157,18.66423064423778
1053292274,0.735790151845033,-1615.821686192343,5.583267194807543,3.901309241220001,1.681957953587542
1053510782,0.8373419927385428,-885.1927242182719,20.211700514789843,1.0462848546988381,19.165415660091004
1059243558,0.8017536622083261,-1347.4974645491457,10.28423203134056,6.6024020147729665,3.6818300165675932
1060635888,0.7806690776165274,-1277.6315731303257,1.638694173780393,6.083643814714836,-4.444949640934444
1060870542,0.7663190941407751,-1364.5007486896066,4.510333378153774,6.9613124342526005,-2.4509790560988263
1065417971,0.8020150840301499,-1306.5743708993687,17.069452849479426,6.8442180341973895,10.225234815282036
1065871342,0.8878180354267311,-654.34332798369,45.422487754865706,2.527419983711702,42.895067771154004
1062271808,0.8164494102405366,-1250.1872286775651,15.426108324712622,9.13879955239654,6.2873087723160825
1062516417,0.8079058572885734,-1276.2623501089693,10.356833576979525,9.259546672435864,1.0972869045436617
1068649770,0.7717752163183706,-1499.146849630808,11.997583936380977,5.1924663095654795,6.805117626815497
1068948627,0.8503871608015554,-995.5571688337004,27.388341744519778,5.41624502493711,21.972096719582666
1065399899,0.7916777475070647,-1260.5479974447226,15.479389039941102,4.577391225212946,10.901997814728157
1065859573,0.8088342702046012,-1002.1469258565849,22.717139440822677,3.9116087845476573,18.80553065627502
1068645930,0.7763918198802071,-1296.0249619520328,17.94863127717255,3.225762963351095,14.722868313821454
1068948623,0.8347921684183118,-940.9148015046085,26.56997832301553,5.792681020496734,20.777297302518797
1075862564,0.8413986166796179,-1567.772536729928,3.1229969284685875,23.698457852660407,-20.57546092419182
1076047243,0.8409012697282544,-1371.4123184676282,7.601650620426073,17.328467447059257,-9.726816826633183
1078597979,0.7808324397539363,-1631.2056589335043,6.199523418566505,8.946446490526345,-2.7469230719598396
1078785921,0.7780172337196616,-1407.270125715615,10.59404476193488,4.853196932196315,5.740847829738565
1078609582,0.7069624003397867,-2118.5013282709624,0.08641695271202093,6.441752446512941,-6.35533549380092
1078798884,0.7991683289553312,-1382.5160510116839,6.259919698149384,9.784130523950644,-3.5242108258012603
1077693263,0.7605763499330793,-1483.0720118128302,4.05977751325017,6.089578136110056,-2.029800622859886
