stimulus_presentations_id,diff,licked
4,0.1831231167089724,False
15,0.17632057920459032,False
30,0.1366275310200129,False
43,0.07404666261043236,False
59,-0.04302448558605887,False
81,-0.3018035869651141,False
111,-0.6215995785503325,True
122,-0.7314595778438593,True
170,-0.990194732783438,True
180,-1.0166892606079025,True
190,-1.052578432472721,True
229,-1.1260539110886654,True
239,-1.1189655525384885,False
252,-1.1151656879670837,True
279,-1.0326373816969874,True
290,-0.9764423438266454,True
305,-0.9058934707653377,True
321,-0.7839246770914301,False
331,-0.7257109267984438,False
346,-0.76923890350167,True
379,-0.756190099971171,False
389,-0.7575263679809368,False
401,-0.767105706150208,False
418,-0.8368676775107495,True
432,-0.9055071402329173,False
454,-0.9735153241795489,True
489,-0.9894074483326678,False
501,-1.009934753129372,True
511,-1.0357321541921902,True
521,-1.0608561069980873,True
568,-0.993230848557759,False
602,-1.010409872052944,True
617,-1.0166567807154823,True
658,-0.8033435806659084,False
668,-0.7768556466730676,True
678,-0.763071783465364,False
689,-0.7377469685712774,False
711,-0.6665007953870425,False
722,-0.6171093630851199,False
748,-0.6741539397870997,True
764,-0.6886803981484069,False
794,-0.7421188872309461,True
828,-0.627298362015638,False
841,-0.6331361950001935,False
857,-0.6511910023624903,True
867,-0.6659488448400477,False
895,-0.610797985728557,False
910,-0.6349632815251467,True
926,-0.6853875736361452,True
954,-0.654486635735311,False
966,-0.584442597645586,False
981,-0.49844139857488545,False
1018,-0.2587451939837897,False
1030,-0.19869979646605263,True
1058,-0.014471128515564757,True
1068,0.07974422816426618,False
1083,0.14691528097333229,False
1096,0.19563381879510167,False
1111,0.2498585962162445,False
1121,0.22531511647759306,True
1144,0.21702334677631052,False
1154,0.1806844371793721,False
1176,0.09768210747781891,True
1187,0.05687030777668545,False
1203,-0.11521719380928497,True
1215,-0.252250605266922,True
1232,-0.38178001912989856,True
1254,-0.49650194309092077,True
1282,-0.5347673713847603,True
1303,-0.5958829902410594,False
1315,-0.6844351214812714,True
1350,-0.7990318698769494,False
1384,-0.9718822887587324,True
1394,-1.0200467386811933,False
1408,-1.0732729326200388,True
1466,-1.3121887510615688,True
1492,-1.336689358252805,True
1544,-1.2626277279884386,True
1597,-1.2499722847642918,True
1615,-1.2427537016326657,True
1634,-1.2888151054472,True
1656,-1.4310080116095016,True
1712,-1.4313021440096247,True
1722,-1.3813334894660625,True
1738,-1.3259488252737923,False
1761,-1.3174926508544762,True
1780,-1.314446021488842,True
1797,-1.2967528955644285,False
1810,-1.2853409384262613,True
1826,-1.255138872898828,True
1836,-1.2486558547886752,True
1848,-1.2496167167719454,True
1900,-1.1754710722632913,True
1923,-1.0681490853806839,True
1955,-0.8514710096455613,True
1973,-0.7763003399525759,True
1990,-0.7469711513191633,True
2000,-0.7484583478335991,True
2041,-0.7672810436455286,True
2051,-0.764835355223525,True
2067,-0.77784775683106,True
2077,-0.7905947473843034,True
2087,-0.8220762683569585,True
2142,-0.9478184903971827,True
2161,-0.9213814271548562,True
2192,-0.8407843168265794,True
2209,-0.8283932749462646,True
2283,-0.5606660350863626,True
2295,-0.5566345879678201,True
2323,-0.5444887688649329,True
2335,-0.5690320216082974,True
2394,-0.6791828135778757,True
2404,-0.68238086012065,True
2431,-0.7339369135161484,True
2467,-0.6938124842795119,False
2510,-0.7584862163346782,False
2523,-0.7557683016293599,True
2541,-0.7420579765069091,True
2573,-0.6761154623116661,True
2583,-0.6593545777996632,True
2610,-0.6161085343836974,True
2621,-0.6041681388518829,True
2631,-0.6068362140958987,True
2641,-0.6180656396741937,True
2652,-0.6487287679695886,True
2667,-0.7299293312131279,True
2698,-0.7628117384022728,True
2751,-0.6133605585993283,True
2762,-0.6065573759684244,False
2779,-0.6119008910333474,True
2800,-0.5843441339278908,True
2811,-0.5609065617537436,True
2827,-0.5217626835624416,True
2839,-0.4958424324188173,True
2849,-0.496523767049617,True
2916,-0.28156619250498016,False
2927,-0.25280034594191525,False
2937,-0.30921222218428834,True
2979,-0.42332006056592375,True
2989,-0.4357197239815669,True
3003,-0.47254973289210866,True
3022,-0.5074107341757532,True
3125,-0.33110000384457017,True
3144,-0.33394369866067297,True
3206,-0.22693492462225917,False
3232,-0.12003095461300939,False
3243,-0.13977282081887665,False
3254,-0.1965331445129972,True
3269,-0.2635080813358126,False
3282,-0.29653556122256797,True
3313,-0.21042063491766694,True
3325,-0.18601557713925,False
3339,-0.20359462834887232,True
3366,-0.2906831148781954,True
3395,-0.30943276219458316,True
3432,-0.2526656324490304,True
3460,-0.3356931516085435,True
3470,-0.377172074138858,False
3496,-0.4639939727172768,True
3508,-0.5081241484760799,True
3527,-0.626639947043123,True
3537,-0.6922416905662345,False
3563,-0.892515104050049,True
3585,-0.9519428568557817,True
3598,-0.9780880381266894,True
3622,-0.9515932423321374,True
3670,-0.672984190733362,True
3700,-0.3617005473371786,False
3729,-0.16234124816668016,True
3741,-0.0819808150717578,False
3762,-0.09174137002793836,True
3786,-0.13549535047184724,False
3800,-0.13712898525005368,False
3823,-0.15628056304286053,True
3849,-0.18258095095116778,True
3864,-0.17112878746366933,True
3882,-0.16644669210383567,True
3894,-0.14874243482044847,True
3905,-0.14041388369898744,True
3936,-0.05749042595340548,False
3948,-0.051589979527213004,True
3968,-0.02214842144749296,False
3978,0.007958649776730997,False
3991,0.09624817690932286,False
4007,0.1915503056860648,False
4017,0.2506419238175117,False
4028,0.33470145096125936,True
4049,0.5425591861740342,False
4071,0.7682011007769434,False
4095,0.9363121503534755,False
4109,1.0552986353259992,False
4123,1.1332218752483023,False
4134,1.1691746838674486,False
4145,1.183493587827686,False
4155,1.1730446696333499,False
4167,1.138830987206698,False
4177,1.086544258881221,False
4199,1.0017409142578662,True
4211,0.9798655660281281,False
4221,0.9283660257227271,True
4234,0.8898017180207731,False
4246,0.8049712783831313,False
4262,0.7194565216583202,True
4272,0.7013519934904355,True
4288,0.6709376638597657,True
4301,0.6358612955642045,False
4316,0.5980148143756532,True
4327,0.5988507229407407,False
4337,0.5937164364798679,True
4379,0.6650135042614687,True
4389,0.6800927499362044,True
4412,0.7279424605520548,True
4429,0.7589215663723712,True
4447,0.8282368820193611,True
4499,1.1020806019419627,True
4524,1.3265756016338428,True
4546,1.5183906037910422,True
4556,1.6075454256400539,False
4568,1.6896862652461042,True
4578,1.739925555745246,False
4605,1.822286736485138,True
4631,1.911413160470686,True
4641,1.9598280826584467,False
4653,2.000243833501055,True
4666,2.051692809283945,True
4716,2.428666717196756,False
4727,2.4940550811327324,True
4743,2.493003350271341,True
4799,2.441474142741033,True
