stimulus_presentations_id,diff,licked
6,2.8273407859951964,True
39,2.8065372905056205,False
49,2.803061491222074,False
62,2.8189762434275463,True
79,2.8602339130261503,False
97,2.9035431406074586,True
112,2.9483036073567517,True
122,2.9805732851809297,False
149,3.048388812399487,True
161,3.067940737465832,True
176,3.095301423631006,True
205,3.128125201126424,True
215,3.1257252256862733,False
226,3.1282501260706703,True
239,3.1376803236322006,True
271,3.2012785530774734,True
281,3.2178875298205143,True
295,3.247696395239116,False
310,3.285430054512284,True
322,3.3036871956776483,True
332,3.3124894575960058,False
362,3.2957862480424556,True
384,3.279426296307389,True
410,3.239142255686904,True
427,3.2324591792903505,True
438,3.2330065103574332,True
458,3.233819828762628,True
483,3.3012096588022573,True
497,3.3508287872768703,False
522,3.4306686701935503,True
532,3.4525422277057944,False
548,3.5056845651996316,False
561,3.585916894687791,True
585,3.6953144787659404,True
615,3.8608991344289967,False
628,3.9168311004777805,True
659,3.9687851127060094,True
674,3.9787780705326163,True
689,3.9861903737716182,True
710,3.9989937842351178,False
721,4.003993472593768,True
744,4.011052035725084,True
757,4.011989737262714,True
768,4.004965449065304,True
781,3.990113884481877,True
819,3.9623675547332926,True
835,3.9540676891800217,True
846,3.939750330597679,True
872,3.9163603974478955,True
882,3.909533461073287,True
893,3.897643720998988,True
938,3.897281005804908,True
948,3.897533728212083,True
987,3.8813224189113757,True
1000,3.8603247918653594,True
1012,3.8325870479466904,True
1040,3.7847542999958197,True
1065,3.6765063586642066,True
1077,3.6127436741077106,True
1090,3.534303053574155,False
1100,3.482443183570378,True
1111,3.4297721870506894,True
1130,3.3392389874672546,True
1153,3.2645609831849383,True
1164,3.2298688979735743,True
1180,3.165792583213212,False
1190,3.134618559163025,True
1205,3.0873299234619234,True
1226,3.01386450439259,True
1271,2.9355783144716696,True
1286,2.9475147789549245,True
1298,2.940846738610571,True
1342,2.9335466661008205,False
1369,2.91569539904249,True
1402,2.9084482464119077,True
1412,2.8967516995705944,True
1422,2.8821274438785536,True
1432,2.863601031536665,True
1447,2.834023998807546,True
1470,2.79798667479953,True
1491,2.778139824262677,True
1501,2.775030527588928,True
1527,2.7644688319483692,True
1558,2.745507278737148,True
1585,2.7248716261042576,True
1596,2.7234729167312084,True
1606,2.7143270317564836,False
1617,2.6797025050919725,True
1673,2.5222079108538207,True
1721,2.5558451742229327,True
1741,2.5668254057859285,True
1751,2.5621232125479247,True
1773,2.548485332683808,True
1784,2.5445033192489324,True
1818,2.584265395399503,True
1849,2.735347714257813,False
1859,2.7757323236107414,True
1872,2.808972334704583,True
1901,2.8495204188631886,True
1947,2.9465369564357733,True
1959,2.981978930036833,False
1969,3.003152650381787,True
1997,3.106898601487696,False
2008,3.1487894829755563,True
2027,3.211765022940183,True
2041,3.258645054002396,True
2052,3.2852662991094075,False
2065,3.3070965065395113,True
2089,3.3229562484097714,True
2120,3.336733028168834,True
2133,3.3463466073480994,True
2146,3.3642546941673888,True
2156,3.3736403634570094,True
2177,3.3921871593318573,True
2187,3.3975509172755656,False
2197,3.3945337636920914,True
2208,3.3848012031332613,True
2218,3.3697580123414737,True
2233,3.351697488394584,True
2243,3.34945374497141,False
2253,3.341698163977103,False
2274,3.334189000072081,True
2289,3.335441673135745,False
2303,3.3213076937767467,True
2330,3.309090442403371,True
2354,3.297050367199289,True
2370,3.2826664562907957,False
2384,3.2930027484393167,True
2407,3.3059523319200066,True
2420,3.300461624656543,True
2447,3.2511903688109776,True
2466,3.2009298625148808,True
2476,3.170281808699336,True
2518,3.0877585971103607,False
2533,3.0902816889569964,False
2543,3.0824378606533367,True
2553,3.0719745271885306,False
2566,3.0449399404223025,True
2586,2.9969388845383063,True
2597,2.9717219644330553,True
2623,2.927591429394006,True
2650,2.9552597915817973,True
2664,2.983265939521198,True
2677,3.005839932695413,True
2701,3.0614527370078815,True
2712,3.095912100336352,False
2726,3.126330404164632,True
2736,3.1404898649348802,True
2747,3.149716545795239,True
2777,3.218571236138601,False
2793,3.268400676965187,True
2809,3.317172755016938,False
2819,3.3378456246915995,True
2829,3.3478721099580815,True
2841,3.355265252177511,True
2852,3.3575179633629504,True
2873,3.36661660239365,False
2885,3.3652889983516148,True
2895,3.3529941628570517,True
2952,3.318114317096594,True
2964,3.3292286114262715,True
2976,3.3280508580868675,True
2998,3.3219707607589983,True
3020,3.3367218259155953,True
3030,3.339518969923833,True
3042,3.3423263931153455,True
3056,3.339804856487892,True
3067,3.327852969453313,False
3079,3.2872757137385036,True
3109,3.206146434061627,True
3130,3.102981722452049,True
3140,3.049799486936665,True
3165,2.862735206552091,True
3176,2.800177795294858,False
3235,2.4319772361448493,True
3272,2.341814863439683,True
3288,2.318362524095324,True
3313,2.3142559733420347,False
3363,2.268405685539835,True
3373,2.2452616623098374,True
3385,2.207282378286073,True
3400,2.1537162232657527,True
3412,2.1204162141319856,True
3423,2.0792723310903676,True
3433,2.0265867711358965,True
3455,1.9182315797030753,True
3469,1.852157774453323,True
3497,1.693159357789463,True
3517,1.5785457796866407,True
3531,1.4907644732315641,False
3542,1.4313315711349746,True
3558,1.3582220156599307,False
3569,1.3424316320716265,True
3580,1.3096981411000965,False
3590,1.2713180584450772,False
3611,1.262050086116406,False
3621,1.2704287214802423,False
3634,1.3191592489928383,False
3663,1.4169347310199567,False
3673,1.4326366320299417,False
3684,1.4380599742183904,False
3737,1.664387966775658,True
3750,1.7295976585298272,True
3766,1.7941574199404886,False
3777,1.8631627855809816,False
3825,1.9707005102116486,True
3840,2.0153515183578983,True
3854,2.058235998870325,False
3866,2.0839274118966005,False
3888,2.1099509932936438,False
3898,2.1155002150066102,False
3908,2.1177965170218913,False
3919,2.1167829588426743,False
3939,2.1041409462037963,False
3952,2.1036863799949197,False
3962,2.113795339918402,False
3973,2.118640465035451,True
3987,2.1184797338649126,False
3999,2.1107546734057325,False
4009,2.1182881699185154,False
4021,2.1318780944244393,False
4033,2.138793335628237,False
4046,2.138915397285134,False
4058,2.1311622381780553,False
4080,2.0847606144508095,False
4113,2.0746023490830687,False
4123,2.0684660995757884,False
4144,2.0474498702657744,False
4155,2.0522729943849023,False
4165,2.063090165796437,False
4176,2.0679758467734715,False
4191,2.0870665039173484,False
4204,2.1134347201681325,False
4221,2.139920191278334,False
4233,2.1542884442863657,False
4243,2.163875117728221,False
4253,2.171388449621347,False
4264,2.1772183022214597,False
4274,2.1801786733287236,False
4288,2.179936300017429,False
4302,2.1733761909280367,False
4316,2.157956675342748,False
4330,2.163729566098242,False
4340,2.186096250211917,False
4374,2.2459367109347896,False
4389,2.2816535821954846,False
4399,2.2978070555942676,False
4410,2.311518055238378,False
4432,2.330031725802795,False
4460,2.341935083731176,False
4484,2.345086176825004,False
4494,2.3449446887114416,False
4521,2.340984924820619,False
4538,2.336029374457486,False
4551,2.3310595786455206,False
4562,2.3260967054656456,False
4575,2.319301798524598,False
4600,2.303136342658517,False
4611,2.2946789182326515,False
4621,2.2862333555284833,False
4638,2.27008673746109,False
4650,2.2571370172324245,False
4667,2.2361093524596916,False
4679,2.2188833080052826,False
4692,2.1973641709393714,False
4705,2.17176199858882,False
4716,2.1454337566458124,False
4726,2.115699355873412,False
4736,2.0947473236804064,False
4746,2.073140749019437,False
4766,2.056388457608833,True
4782,2.045975092921908,True
4798,2.041311686276701,True
