,auc,evd,visual_index,timing_index,strategy_index,mouse_id,session_number,stage,behavior_session_id,aborted,false_alarms,max_dprimes,rewards
327,0.8224128298286656,-1212.5930333878423,4.233681264210727,11.317220366694183,-7.083539102483458,524760,15,5_ready,1035451613,288,9,0.9911856087202677,106
328,0.7253555268261151,-1285.928112807007,6.283067428854053,3.1568324675224906,3.126234961331562,524760,16,5_ready,1036060994,239,5,1.3489795003921634,113
329,0.8413766180607694,-1079.820938588724,12.656906109914845,9.80704419512268,2.8498619147921627,524760,17,5_ready,1036279767,272,2,2.4649783163801313,138
330,0.7552255539087143,-889.4341124162966,17.253843407100913,1.0585918587346763,16.195251548366237,524760,20,5_ready,1036942496,131,1,2.159958925373775,120
331,0.7930854912924138,-975.7401240798936,18.40885978570455,2.2492969737705653,16.159562811933984,524760,21,5_ready,1037514584,148,1,2.7440715579262873,150
332,0.8480355207480601,-850.4480998288709,24.90560068684133,2.948827831539708,21.956772855301622,524760,22,5_ready,1037761417,140,3,2.508050479284802,150
333,0.8433254990162955,-1036.9338905761033,15.15733026420696,8.951896763031298,6.20543350117566,524760,23,5_ready,1037948176,223,8,1.9369709153273122,148
334,0.910462598416208,-635.3046843347656,16.601497543710757,5.478102887137915,11.123394656572842,524760,24,5_ready,1038133272,182,5,1.617558732051276,83
335,0.8534504621612823,-1030.3464927592322,15.9087366775185,9.15961270003401,6.749123977484491,524760,25,5_ready,1038797373,253,6,2.012343057051155,144
336,0.8267731190341241,-1170.463289599029,9.833189540524604,10.345568060626182,-0.512378520101576,524760,27,5_ready,1039830590,254,7,1.6881387956856795,138
337,0.758461267543041,-1259.8472282390212,6.5616352001221525,5.089158585326047,1.472476614796106,524760,31,5_ready,1041296481,206,10,1.385185607651279,122
338,0.8276084636904358,-1166.3071807619635,11.888723952051764,9.871328050495286,2.017395901556478,524760,33,5_ready,1042031031,226,5,2.2433136943022474,156
339,0.73859787864507,-1151.7492495125407,4.831344121472257,3.8688120907954913,0.9625320306767656,524760,34,5_ready,1042311455,149,5,1.2894516716698547,89
340,0.7221621441010987,-1531.273159657394,9.268032521982745,0.6846186068591952,8.58341391512355,524760,35,5_ready,1042584677,433,7,1.6832424671458286,145
341,0.7125375716610707,-1511.0547601208673,5.406993022375606,0.8316614105451986,4.575331611830408,524760,37,5_ready,1043137923,286,8,1.8177024840799263,123
342,0.7843472105704697,-1290.1332964919277,8.772779526352695,6.437088548249949,2.335690978102746,524760,38,5_ready,1043765740,230,6,1.9875794736838752,151
343,0.6952856943063153,-983.296884854688,10.49423782722756,0.424588847746538,10.069648979481023,524760,40,5_ready,1044999641,85,3,1.6044839971829188,107
344,0.9058554863686874,-807.1107852063978,10.611344963168811,10.604569959057253,0.0067750041115601,531237,34,5_ready,1052133518,273,7,2.2489731316463013,97
345,0.8743459103999915,-880.531731510222,13.22273181621856,11.147075274805834,2.0756565414127266,531237,37,5_ready,1052748814,248,3,2.62673187022403,114
346,0.8346084283747177,-1387.3886901522346,6.687361184963421,10.6581914371718,-3.970830252208379,531237,33,5_ready,1051925537,541,10,2.0239461173185074,129
347,0.8581789897719834,-1161.1625281119996,2.23501967090288,8.65179297276287,-6.4167733018599895,531237,13,5_ready,1045015223,380,3,1.2994731645854094,55
348,0.8794413951226291,-982.3729502396454,2.176897374054439,6.902714739581126,-4.725817365526687,531237,14,5_ready,1045526825,299,4,2.319343377147554,50
349,0.8158930501413015,-1097.271453084395,19.64529332696593,5.215678897540738,14.429614429425191,533537,25,5_ready,1050668465,209,5,2.560640384124751,175
350,0.8562744557564281,-1006.801155383866,15.467328844923452,8.773313443084877,6.694015401838575,533537,19,5_ready,1048430639,250,9,1.956041315740682,140
351,0.8420191980971797,-875.6972427715809,13.441236149680172,4.758801675455314,8.68243447422486,533537,29,5_ready,1051943283,171,5,1.98720140697267,111
352,0.8272522912499627,-988.763392998604,27.87323336495509,4.2656098919978325,23.607623472957258,533537,28,5_ready,1051380286,164,3,2.5177485590394455,205
353,0.8525779845593565,-382.7655512552665,4.995962604422681,3.623096148607528,1.3728664558151538,533537,21,5_ready,1049302025,44,0,1.101546230111699,23
354,0.8051870672366976,-1471.781797363692,2.90073936810057,13.745390962487358,-10.844651594386788,533537,20,5_ready,1049116555,412,6,1.9154827600540971,104
355,0.8664141679357245,-908.7290099428064,32.48227564718617,6.068498932634,26.41377671455217,533537,26,5_ready,1050968995,178,3,2.495643435966779,199
356,0.8027687290218972,-1346.1400676593476,5.8731041989706325,8.676856579934107,-2.8037523809634743,533537,27,5_ready,1051180953,314,8,1.3981488653971585,116
357,0.8219465477179376,-1287.6732897781912,8.504137746895772,12.366765530611405,-3.8626277837156326,533539,12,5_ready,1052512677,335,3,2.204453517114512,146
358,0.8408640573321373,-1179.1691792251297,14.293812973730994,11.240356723974696,3.053456249756298,533539,13,5_ready,1052709911,307,6,2.5978951409703757,168
359,0.9106696962449174,-641.6927805041923,38.59358100683822,6.439677050806515,32.153903956031705,541234,26,5_ready,1058745864,134,3,3.206797404879481,149
360,0.8945062995746491,-848.8444920484108,15.196996377826736,13.676903527488491,1.5200928503382445,542072,18,5_ready,1059663778,224,5,2.8420448026788945,114
361,0.8403510217534608,-982.4856982046404,7.650063786338043,8.99026221490887,-1.3401984285708275,542072,20,5_ready,1060066304,155,2,1.8988436218257907,110
362,0.9066609651783268,-673.4692360887784,29.57188252801081,7.91045051365846,21.66143201435235,542072,19,5_ready,1059870004,133,4,2.8629355161358303,143
363,0.7766677585447994,-1353.728827887746,6.825850319780289,5.648116601420157,1.1777337183601322,542072,17,5_ready,1059506135,327,6,2.3371808131318264,130
364,0.870074010874791,-853.7760322284303,25.05098086481608,6.551343065942726,18.49963779887335,544836,25,5_ready,1064620203,145,7,2.560640384124751,162
365,0.8489798447912464,-1023.6270095436994,11.317792567788052,7.891651888200078,3.4261406795879736,544836,23,5_ready,1064134549,206,3,2.0380719618087073,119
366,0.8942810764014141,-759.590730181073,23.81252725211504,8.653558140563891,15.158969111551148,544836,24,5_ready,1064356330,164,1,2.866533986501935,138
367,0.8049800181157073,-1145.9172906562526,15.84335821435464,5.277727505142381,10.565630709212256,544836,26,5_ready,1064797359,185,9,1.8494765422621722,169
368,0.8203756848421603,-1353.3129934146782,10.144834079120905,11.82740545152146,-1.6825713724005542,544838,12,5_ready,1060682758,426,7,2.421495012885852,145
369,0.8804185731231995,-996.3537195104436,20.823887754999745,15.065882685172276,5.758005069827469,544838,16,5_ready,1061696350,310,6,3.104404655579529,154
370,0.790193346881457,-1575.6742204823677,4.8244446429315815,11.72335625553959,-6.898911612608009,544838,13,5_ready,1060986129,512,6,2.0185335677818226,124
371,0.7487440957937852,-1712.2593685432655,8.329042674316016,4.439645624568091,3.8893970497479247,544838,15,5_ready,1061475492,537,11,1.7028515316103023,147
372,0.8119327011228942,-1480.6544656139886,5.3328971433208245,13.737770304517682,-8.404873161196857,544838,14,5_ready,1061253437,434,9,1.186517093740401,139
373,0.8192886655687854,-1138.7851847429338,15.03987281992899,4.995038637924399,10.04483418200459,544835,18,5_ready,1062560172,308,3,2.503616092187498,136
374,0.7953482441052417,-1294.2591617211365,13.373334430541735,6.047591493354453,7.325742937187282,544835,31,5_ready,1067366805,325,5,2.270794935952112,170
375,0.93763205102651,-470.0016662914204,36.73731643347144,11.294745205895902,25.44257122757554,544835,34,5_ready,1068088615,101,3,2.560640384124751,114
376,0.8303007190045784,-1174.7685988383018,13.9401651640125,5.807615355140663,8.132549808871836,544835,19,5_ready,1062764927,366,4,3.0545549846632647,132
377,0.8794715992555984,-829.36331672487,11.74400034998588,6.959318586336213,4.784681763649667,544835,23,5_ready,1064156024,220,1,2.8573319955207497,89
378,0.905151990514639,-723.9500285642644,19.10923708368696,8.723852233004664,10.385384850682296,544835,29,5_ready,1066127488,158,8,1.6060141474263592,118
379,0.7276166537402041,-2076.343433368427,3.641010595968261,4.670647572616658,-1.0296369766483968,544835,20,5_ready,1063027832,813,12,1.59321881802305,119
380,0.7977985227079709,-1551.6187518837903,7.200378611369882,8.657926985030564,-1.4575483736606811,544835,22,5_ready,1063915394,553,4,2.7548948001377207,135
381,0.7479694059099543,-1953.3438140638757,4.944970481162496,6.7144588106398855,-1.769488329477389,544835,21,5_ready,1063280283,782,7,3.492678806629929,130
382,0.8160826089785265,-1252.775173811002,17.432901174898127,5.509898212942302,11.923002961955826,544835,30,5_ready,1067027822,317,2,2.508050479284802,175
383,0.8681481502797026,-922.098831482108,28.58836419715503,8.190453329501022,20.39791086765401,544835,32,5_ready,1067603471,227,6,2.965051981809993,187
384,0.8572160372928334,-995.1202710211292,19.48685215915823,8.356337744715818,11.13051441444241,544835,33,5_ready,1067795809,226,4,2.284236007039196,161
385,0.750959582533059,-1184.4075029832384,6.306463584622837,1.7800770047242669,4.5263865798985705,544837,21,5_ready,1063280281,213,5,1.878477889872579,100
386,0.7661664177389705,-1380.9311079643303,9.81969402593197,4.2992758835553495,5.52041814237662,544837,23,5_ready,1064156022,308,4,2.3016277983308018,140
387,0.8286008660440833,-1010.3705849106846,25.5509876284852,4.091026905910751,21.459960722574447,544837,26,5_ready,1064856453,179,3,2.993226872054329,189
388,0.8885384200091644,-703.452586804473,46.68214261621079,4.429213707428709,42.25292890878208,548465,27,5_ready,1067815988,99,6,2.6879173787998436,195
389,0.9034303344667788,-557.1128197141516,45.321108262104985,3.6013935475165626,41.71971471458842,548465,26,5_ready,1067615228,65,3,2.6015746119409133,149
390,0.8860681325147662,-627.2528639101365,46.66441748696423,2.585947330178048,44.07847015678618,548465,25,5_ready,1067382321,111,1,3.206797404879481,168
391,0.8325801544857085,-879.1991390136754,25.440736374375355,2.4561065836230584,22.984629790752297,548465,24,5_ready,1067067458,140,6,2.080374897281496,162
392,0.8670948592948385,-753.7290471915221,24.92495746360504,3.602150960720173,21.322806502884863,548465,23,5_ready,1066140821,139,7,2.142043680888147,135
393,0.82423382017164,-926.1005850212896,29.15882292099522,1.1318674331233418,28.02695548787188,548465,28,5_ready,1068116062,158,3,2.872464169428578,177
394,0.8556474684735553,-1170.023977363744,14.14779283966346,15.2693675674842,-1.1215747278207395,548715,20,5_ready,1072550205,370,11,2.5581086518653793,148
395,0.8518624411236488,-644.4219398559508,19.938462339944905,1.6532361444119434,18.285226195532964,548715,22,5_ready,1074654034,101,1,2.0984657901913515,94
396,0.779405258958229,-1633.6402689698953,8.559993435999608,9.034314112614105,-0.4743206766144965,548715,19,5_ready,1072340333,579,9,1.985433680526478,148
397,0.8247138865884942,-1345.6490812361951,4.542301350653526,13.974845079194877,-9.432543728541347,548715,21,5_ready,1074471404,427,6,1.8339146358159146,104
398,0.7829678947601255,-1409.4658958468465,14.416201782088422,1.543069924798428,12.873131857289994,548715,24,5_ready,1075092388,495,2,3.12510846963891,170
399,0.7856137749660377,-1535.275997195553,10.42166924287638,6.795842590652381,3.6258266522239992,548715,25,5_ready,1075272122,542,9,2.2256886795603013,152
400,0.8192795170125144,-1403.0070407234452,6.441647668448719,14.732192704935432,-8.290545036486712,548720,20,5_ready,1077723093,434,9,1.8248391305720895,136
401,0.8291128017043117,-1011.8001829976783,20.4892352539728,4.802506446183143,15.686728807789654,548720,18,5_ready,1076705594,151,6,1.9862263317895623,172
402,0.8079821232089213,-1798.3022345630452,1.1064519275216635,17.72582627462933,-16.619374347107666,548720,19,5_ready,1077522309,761,6,1.7321312398880881,71
403,0.8230076555053693,-1529.2318503688512,2.560678934450559,18.071193326192567,-15.510514391742008,548720,14,5_ready,1075894873,500,6,1.7996732935624737,106
404,0.805239403605995,-1535.724626980089,5.461798249181053,11.918172252497335,-6.456374003316283,548720,15,5_ready,1076084811,467,7,2.553296540082643,125
405,0.8649351375531201,-758.9334450158494,26.646715708255503,5.306380595650838,21.340335112604663,548720,21,5_ready,1077907084,133,3,3.0736157566855367,143
406,0.7967440511029701,-1364.1737976198274,9.143500495044696,7.779630850015631,1.3638696450290633,548720,17,5_ready,1076489424,328,4,3.16943558095915,144
407,0.8806042307995896,-756.3233339616418,17.690739770207312,6.696867362062293,10.99387240814502,548716,21,5_ready,1078047231,108,9,1.9266092704613014,127
408,0.8647630408915372,-787.1851248940511,16.35326989973761,8.777537027425709,7.575732872311903,548716,18,5_ready,1077470034,129,6,1.8248391305720895,120
409,0.8164168669686604,-1110.4695818948749,16.05472623305763,7.419244683082099,8.63548154997553,548716,19,5_ready,1077693261,219,7,2.2433136943022474,168
410,0.8749741487611469,-790.642911186791,20.11972548784497,7.93747349652591,12.182251991319063,548716,20,5_ready,1077874329,114,5,1.9490105021703434,134
411,0.8763905703666703,-1048.8669509986066,14.255952784889708,11.32448101418442,2.9314717707052864,548717,18,5_ready,1076643144,297,5,2.4390909966809735,138
412,0.9074227088879984,-867.0995605610442,17.428811793064042,17.719035231806433,-0.290223438742391,548717,17,5_ready,1076448964,247,5,2.6580431956865995,128
413,0.8687950346196762,-1213.0850980011674,11.461697690567696,18.286426551098952,-6.824728860531257,548717,16,5_ready,1076261714,403,5,2.7548948001377207,144
414,0.8263808834286505,-1501.1344881155746,7.169467548213297,16.398776071395062,-9.229308523181764,548717,15,5_ready,1076056040,548,11,1.6457997879063795,131
415,0.9139483876989128,-115.87333881358065,15.36626150972053,0.7621350785059396,14.60412643121459,548721,15,5_ready,1076269784,3,1,0.6479471570026524,14
416,0.8529279347424858,-1025.942195100175,11.587335120887014,7.050695866071548,4.536639254815466,548721,14,5_ready,1076056042,268,3,2.848227919786161,120
417,0.8872045126590582,-632.0755633714653,25.20227566721822,6.509715225286341,18.69256044193188,548721,21,5_ready,1078042978,116,2,2.0848514111347605,101
