stimulus_presentations_id,diff,licked
9,2.958664527419141,True
25,2.946324663827406,True
36,2.9329617168190634,True
56,2.8901781974875913,False
66,2.8967845310359355,False
80,2.9443711559176458,True
90,2.9634202061145967,True
114,2.9995106547512007,True
135,3.0214764700516987,True
155,3.034763012361692,True
166,3.0377941998074895,True
180,3.0372869425715003,True
193,3.0317895293968333,True
240,2.989203424115086,True
256,2.9593466348510398,True
266,2.9391778322385176,True
276,2.911693632431027,True
289,2.8712306216154366,True
314,2.7663391024511803,True
326,2.7186134554703263,True
336,2.677335918741802,True
351,2.6018911639946296,True
361,2.554951367590401,True
381,2.455337376347635,True
391,2.4012309519163644,True
416,2.2286560254787267,True
438,2.074720842458656,True
448,2.012659725853588,True
466,1.862010120126858,True
480,1.7394462524289218,True
490,1.649428129938889,True
516,1.3614516970170976,True
530,1.224649483239788,True
551,0.9866039972112988,False
603,0.4828065872860683,False
617,0.3775783989105159,True
635,0.24729047716970376,False
646,0.1851191567485566,False
663,0.1414055787311974,True
675,0.10474500514356277,False
687,0.09416910204935558,True
709,0.04938045199252761,True
721,0.011580637585900444,True
770,-0.20255757814859754,True
782,-0.25313992079497005,False
815,-0.3554616536868611,True
846,-0.4750372212490164,True
856,-0.5102276332214135,True
875,-0.6107941850871663,True
893,-0.7349965595995807,False
934,-0.9294289122697212,False
955,-0.9584491187620723,True
991,-1.044385014231463,True
1002,-1.0785257549659006,False
1053,-1.12027644631439,True
1095,-1.1844443044713002,True
1107,-1.2079854811220745,False
1124,-1.2052688712320587,True
1166,-1.278166884228364,True
1177,-1.3157760117199182,False
1192,-1.339034329079759,False
1204,-1.3270352792774245,True
1223,-1.3420097386094956,False
1241,-1.3094456791553821,False
1251,-1.262636003016331,True
1262,-1.2284966649642326,False
1272,-1.1673139652740805,True
1304,-1.0424027631080224,True
1321,-1.0013642083170506,True
1346,-0.9586404430697961,False
1417,-0.541142853599589,True
1463,-0.37883527754559987,True
1476,-0.35666076224699417,True
1501,-0.33489075526738965,True
1512,-0.34203579513572,False
1527,-0.3097766323095623,True
1538,-0.3038108922374665,True
1549,-0.3073829643415058,False
1566,-0.26440956035440344,True
1579,-0.2495252705249844,False
1589,-0.20512082317839697,True
1599,-0.18644114012587076,False
1609,-0.13260871717544687,True
1622,-0.08589782862346951,True
1657,0.021777174773419006,True
1667,0.03912120890962356,True
1684,0.0595141672064714,True
1702,0.06905534925105883,True
1713,0.06659032819737964,True
1724,0.05697856082171038,False
1739,0.0849683630339233,False
1754,0.15335628344890084,True
1784,0.233025649008352,False
1811,0.413606228081695,True
1823,0.4591740798797037,True
1833,0.49336421569521294,True
1846,0.5325184685951254,True
1860,0.5697951515419417,True
1876,0.6096684113122346,True
1917,0.7271941866679343,True
1952,0.8292035366167396,True
1977,0.8872242041695082,True
1988,0.9004615260005804,True
1998,0.9101092544832801,True
2022,0.9335354273986898,True
2035,0.9443596453882357,True
2057,0.9550872009339031,True
2067,0.9564167342676826,True
2084,0.956153385000698,True
2123,0.9662251528443844,True
2133,0.9700835009639213,True
2143,0.9707077137884137,True
2206,0.9916063139020519,True
2218,0.9940341114632902,True
2254,0.9755244745373197,True
2266,0.9645956247556748,True
2288,0.9327917708583953,True
2309,0.9049830055977912,True
2320,0.890757505868665,True
2331,0.8713565369042615,True
2341,0.8529125008529657,False
2355,0.8651483216929492,True
2376,0.8861206604652456,True
2406,0.916339424786488,True
2416,0.9198006312199767,True
2427,0.9198627225008491,True
2437,0.9168270790094915,True
2458,0.9055259673386677,True
2474,0.8980925695456956,True
2502,0.8900956328870988,True
2580,0.9417541955251911,True
2598,0.9544197910531635,True
2648,1.0187593788370655,True
2667,1.0415425105953795,True
2749,1.1114605597508778,True
2761,1.1014911660963107,True
2785,1.0710374688631696,True
2809,1.0446266276998428,True
2869,0.9904725309985558,True
2917,0.9472931121000103,True
2927,0.9362431313872812,True
2938,0.9220726668676837,True
2985,0.8493982610022335,True
3032,0.7902858839003319,True
3047,0.7647333877921589,True
3074,0.7091794761559322,True
3084,0.6883226463222791,True
3099,0.6485778368636268,True
3151,0.5194685468522242,False
3166,0.5378366597440549,True
3210,0.5769513479444193,True
3221,0.5770477675075174,True
3231,0.5726300023844257,True
3247,0.5609976126472485,True
3326,0.5509537529581201,False
3366,0.716546964709508,True
3377,0.7471754427931163,True
3388,0.7680641184408685,True
3419,0.829535739609792,True
3429,0.8439063033674534,True
3447,0.8653572434830408,True
3486,0.9139039573887717,True
3511,0.9403540384637754,True
3529,0.955029455982781,True
3554,0.9702283782345948,True
3579,0.9765713820322426,True
3625,0.9942963611635545,True
3645,0.9907330539913377,True
3674,0.9693093871678902,True
3697,0.9477394098121676,False
3707,0.9693921396387513,True
3728,0.9876163594660352,True
3738,0.9917349181973956,True
3800,1.059450824056419,False
3831,1.2180490856204824,True
3846,1.266357902066868,True
3884,1.3718714787069746,True
3894,1.3880445471727292,True
3911,1.4154592576201965,True
3926,1.4382150334451658,True
3941,1.4608223132122342,True
3995,1.5653561686604935,True
4057,1.7374531888698148,True
4067,1.7505659557036526,True
4083,1.771712114287022,True
4094,1.7829629939407172,True
4145,1.8503339537900017,True
4160,1.8636670873143637,True
4207,1.9305783194549386,True
4220,1.952780245506406,True
4230,1.9652710630146912,True
4312,2.1973239320905127,True
4340,2.28427298562566,True
4351,2.308438428671493,True
4373,2.353591839847504,True
4397,2.4108499628234115,True
4421,2.4690300637241274,True
4435,2.4983158263825436,True
4494,2.5901710070464836,True
4519,2.6404952798640906,True
4532,2.661343341950269,True
4560,2.7007450693350945,True
4592,2.744522655712035,True
4603,2.7560277332382754,True
4635,2.795218657945639,True
4654,2.8126608900286003,True
4664,2.81754549536478,True
4685,2.8190147028792585,True
4706,2.8148863662831483,True
4722,2.8137019160152663,True
4733,2.811070779624496,True
4755,2.804827154035798,True
4766,2.8026705153551132,True
