,auc,evd,visual_index,timing_index,strategy_index
1060057412,0.85170237360959,-1132.7098008428002,7.040878263245756,9.910152466171244,-2.869274202925488
1059871751,0.8595581722783526,-1082.6326496822367,8.116364196991107,10.080190437513771,-1.963826240522664
1062315484,0.8594085015803393,-897.4555650161346,19.935591261276322,7.2028777391040455,12.732713522172276
1060682754,0.7254551788591277,-2106.9179047279613,4.006481982282619,5.2780387588297195,-1.2715567765471008
1061705670,0.8527552783462202,-971.539299655029,16.545825145625006,6.6253440827345385,9.920481062890467
1061475490,0.885705670859012,-747.4166331642336,20.601578550573212,5.249426258506964,15.352152292066247
1061253433,0.728017667074824,-1834.7232135844242,3.4351160364764004,3.2959278363605398,0.13918820011586064
1062764924,0.7887934380559083,-1166.9712460806259,12.000402937372964,4.177764662799389,7.822638274573575
1063029430,0.8145014091220114,-1043.4081939398384,15.856428800053143,4.054162233458247,11.802266566594895
1064892531,0.9023440402189256,-626.5339702439596,42.26928670381003,3.157825063507809,39.111461640302224
1063068159,0.8734140671921782,-810.1994958337746,11.392919700545672,8.257661221429615,3.1352584791160574
1062776994,0.8793040532954077,-768.3492164631825,14.032577468059884,8.417856871537762,5.6147205965221225
1063926995,0.8744324712306659,-679.6566860129969,12.268956207062011,6.370130335790824,5.898825871271187
1064436633,0.8466981299394146,-465.01954919636046,3.0596078929318473,6.642890237903415,-3.5832823449715674
1064168758,0.8751796410120676,-403.3285726363465,5.489751262536264,5.041889513117061,0.44786174941920276
1064660686,0.8394837378732758,-675.1621650421512,4.619186257537768,0.5752951954203379,4.04389106211743
1065492447,0.8128967053934144,-1053.5898126245193,7.466552592736403,5.097760880111122,2.3687917126252813
1065933287,0.8746610729701492,-828.7209104285066,26.2191067101792,5.687531481884178,20.531575228295022
1072144342,0.8210716810812588,-1412.432310749151,11.096291075279616,11.786179707329204,-0.6898886320495876
1075127005,0.8079045517472694,-1414.0340446116752,6.516432893740866,13.264957300169836,-6.74852440642897
1075366965,0.8324205745805917,-1260.5313779459393,7.223997956823188,13.814818603326243,-6.590820646503055
1074949176,0.7822319573802676,-1714.003060705043,1.9751819212039303,13.671942265235772,-11.696760344031842
1074898303,0.8687422555707567,-1261.8239504492449,7.52716008705177,22.46717470856878,-14.940014621517012
1076627836,0.8595994325024527,-828.8415946166933,20.841399607609475,4.668199897273381,16.173199710336092
1075271140,0.8757657183659664,-1004.8914208369315,10.041955047843446,19.230627250424032,-9.188672202580586
1075832261,0.8611977796973038,-880.3447183954704,11.246427007858335,12.151604261713835,-0.9051772538555003
1075092390,0.8912220058422591,-1018.1578197164345,8.745746747920595,26.03187315763602,-17.286126409715425
1076041658,0.8486589372390259,-759.1588383818744,15.270318325054133,6.770812128311793,8.49950619674234
1076244439,0.8923935383699757,-722.590983632188,25.389177148562975,8.03621632061672,17.352960827946255
1076418744,0.8248428712087936,-935.5117434144122,21.247544896953368,3.1041895243271855,18.143355372626182
1075283418,0.7949098022655804,-1773.4314898578086,3.773706166872887,15.011478081949106,-11.23777191507622
1075846795,0.8396278296239865,-1568.8433228793438,4.559858876455909,22.48225006087515,-17.92239118441924
1075280303,0.7552338756687214,-1816.902121543193,4.745598589365165,7.72573283204026,-2.9801342426750947
1075847947,0.8308959468340591,-1125.9763874923228,10.5745148217094,5.82238734010615,4.7521274816032495
1095601600,0.7922076604223811,-1087.199841632646,19.152735212042263,1.6186279155046481,17.534107296537613
1094645370,0.8530421085674567,-1064.3126882211945,8.740994105238995,12.96647543369375,-4.225481328454755
1094072049,0.9234300306682531,-311.7316341082915,52.52938959112895,4.0809866618512505,48.4484029292777
1095094404,0.8686932378431678,-879.319045603821,12.541903408071686,5.47236781018673,7.069535597884956
1093805166,0.9016804172849939,-832.7764494430812,18.8206070709904,10.160636351069389,8.65997071992101
1095303170,0.8962235614313598,-710.3109387798977,28.390620821851797,7.708975396035387,20.68164542581641
1095554374,0.8715398157996583,-856.3542453156551,18.595445076345918,8.114181195074742,10.481263881271175
1096231548,0.7733999787088488,-1425.3439177638356,12.674746563569844,4.97123911935608,7.703507444213764
1099899552,0.7929815561495114,-1643.651965171688,6.1268641551370875,3.515469588685182,2.6113945664519056
1100176590,0.8130643328394228,-1477.111939035094,5.183636921124475,7.746032389251685,-2.5623954681272094
1099623073,0.8014707435465654,-1355.1538796547247,9.118208128086017,6.394491911884567,2.72371621620145
1102211933,0.9108322260908359,-407.8091139251046,16.099523899082655,7.4812883233066545,8.618235575776001
1102929924,0.8154693201280812,-939.4326180705393,21.165574046221856,2.373836315494556,18.7917377307273
1102421273,0.848903030033018,-784.8929731533863,20.69328901838349,4.603839892190749,16.08944912619274
1102608356,0.7921152254833519,-967.3349803238016,19.59982506885239,0.4330374266109756,19.166787642241413
1112554800,0.8790170441891236,-823.6837995882379,37.000200988476365,5.847099766182766,31.1531012222936
1113986711,0.8264427979317189,-1070.8221815617653,7.112229985457728,2.9406596709817734,4.171570314475955
1114814628,0.7802841867719903,-1431.936316042731,0.7526216270055291,2.7827865473928504,-2.030164920387321
1114219288,0.8164754501730971,-1513.6231826745206,6.254011065442914,7.591914944552642,-1.337903879109728
1115366633,0.8638405830859809,-971.3835516496983,32.27653365631715,6.080138571480685,26.196395084836464
1115088169,0.7771267440028123,-1640.3220009499128,7.653953644796646,6.870570055918501,0.7833835888781451
1116715909,0.7491129094412331,-1370.61777662448,8.101709767463118,3.4866926513583354,4.615017116104783
1118060536,0.7704337195779798,-1221.1601300202165,5.677772263096225,2.5708116755639097,3.106960587532315
1117297173,0.8880036389555823,-578.8601352226906,21.602360425656876,5.019405380646408,16.58295504501047
1117817318,0.8458019661497923,-801.9054246855885,15.958907268319164,3.647767199305379,12.311140069013785
1118300323,0.8220273258510797,-1098.4410757427395,8.718290015260441,8.384041007712053,0.3342490075483884
1118496195,0.8734655978983108,-909.1455501553428,18.617070916642604,9.782197689139823,8.834873227502781
1124668180,0.8877777672007032,-643.8230034838707,38.2749792232121,5.588691206859858,32.68628801635224
1126117235,0.8376706495872295,-906.4971488833253,25.000708182803827,6.267338751572595,18.73336943123123
