stimulus_presentations_id,diff,licked
15,1.6087658736420003,True
42,1.6160523196230245,True
54,1.61960326536925,True
66,1.6203560745623378,True
93,1.6204162322186868,True
113,1.6197721134118792,True
151,1.6189836663126347,True
162,1.615022503328799,True
178,1.6090963323663396,True
193,1.6040330001142333,True
203,1.5997143282098232,True
218,1.593062198129576,True
247,1.5864949899688663,True
298,1.5980761619458004,False
310,1.600219573492958,True
321,1.600527630750562,True
332,1.600823980691825,True
361,1.6056193174912599,True
372,1.6075779450941923,False
383,1.6080847178030653,True
393,1.609366141938066,False
407,1.6012833744120487,True
436,1.5844900686939145,False
447,1.5787239023744135,True
470,1.567744600327674,True
491,1.5599878878272133,True
518,1.5602206075596747,False
546,1.5382916690558488,True
635,1.5864345982672803,True
645,1.6004370307683813,True
655,1.613927055640432,False
670,1.6281762719197468,True
684,1.6359632261937291,False
707,1.6604092412675717,True
718,1.6701512775067888,False
745,1.697117524107475,True
755,1.7042234142679415,True
769,1.717575818657238,True
780,1.7293019041690059,False
791,1.7388803976236915,True
802,1.7448024711370358,True
820,1.7570235197793247,False
833,1.7606006677861166,True
845,1.760266182473078,True
863,1.761086191701576,True
881,1.7668877378755523,True
911,1.7900914138643145,True
937,1.8140898803285597,True
986,1.858066871168098,False
998,1.8679425314770606,True
1020,1.8836866868933122,True
1034,1.889818441713724,True
1044,1.8925359647609281,True
1054,1.8940123184947415,True
1067,1.8953000801150275,True
1077,1.8947824654618843,True
1105,1.9008193186048254,True
1115,1.9038319484008868,True
1142,1.9190908813637306,True
1152,1.9233029976459874,True
1188,1.9568076769671003,True
1223,1.9743022460192186,True
1240,1.9848692377548804,False
1250,1.987310257624946,True
1277,1.9955372332308339,True
1320,2.022901272706844,True
1330,2.024848172617233,False
1348,2.020061689891071,False
1358,2.0114747164982303,True
1368,2.0028382609197646,True
1389,1.9846328017134218,True
1399,1.97711646366942,True
1419,1.9634096301755197,True
1429,1.9601605220738123,True
1440,1.9556876408919568,True
1459,1.9496398028899038,True
1493,1.9533738704774408,True
1512,1.9599675104429224,False
1536,1.9505057543117428,True
1567,1.9529916277739172,True
1590,1.9642551880614834,False
1600,1.967804429843558,True
1612,1.9681628494567245,True
1656,1.9909636552247774,True
1683,2.0285343766295982,False
1693,2.039542354487202,True
1704,2.0464245165770523,True
1717,2.054378725140002,False
1730,2.0598919277722394,True
1741,2.063467169602106,True
1751,2.066775290692881,True
1763,2.0696962786594217,True
1786,2.0777508277094925,False
1800,2.074518658935108,True
1810,2.071439088048849,False
1823,2.062854551786928,True
1848,2.0590618063536303,True
1859,2.060481051749136,False
1884,2.0444793029825883,True
1898,2.039766236223917,True
1915,2.0388711028583018,False
1933,2.0364893653602754,True
1944,2.0354088350939885,True
1963,2.034980553127426,True
1975,2.035615511411121,True
1985,2.0349389339561323,True
2002,2.0346504549990887,True
2012,2.0353755138742713,False
2025,2.026790757699323,True
2071,2.004001556348207,True
2084,2.0037760030943543,True
2095,2.001848604912021,True
2139,2.0001781148938127,True
2164,2.015962350018256,True
2179,2.0255327062006945,True
2205,2.031779610857881,True
2215,2.030490457568911,True
2239,2.0300574659221833,True
2258,2.036626805504528,False
2275,2.040563354719822,True
2285,2.0440513147008375,False
2295,2.0435757712095395,True
2307,2.0419222209201573,True
2333,2.0345571830574976,False
2346,2.032681180310429,True
2357,2.0307007317451644,True
2385,2.0310263965977735,True
2408,2.037578580108899,True
2421,2.0419194806170617,True
2435,2.0453500093942063,True
2450,2.050652872787642,True
2464,2.0563934844030785,True
2486,2.060458843005674,True
2501,2.0581149800568306,True
2511,2.055981837624089,True
2525,2.0552938760923354,True
2535,2.055878537888103,True
2551,2.059877329422944,True
2561,2.063904360050233,True
2585,2.0843068630917174,True
2595,2.096330712834199,False
2619,2.1086782712273657,True
2636,2.111625095680667,True
2649,2.1130395874590118,True
2660,2.114121398307194,False
2670,2.1114307442224924,True
2687,2.1107534491403666,True
2697,2.1127471710164683,False
2709,2.114911393427141,False
2742,2.1172826440426737,False
2754,2.1112819457902727,True
2774,2.106434866732371,False
2785,2.1040589714713995,True
2803,2.1086232253858115,False
2813,2.1098976349420777,True
2823,2.111311366434339,True
2838,2.113812859035864,False
2854,2.116998911814468,False
2873,2.1156941038599912,False
2896,2.1222197216278884,False
2906,2.1241905617595442,True
2918,2.126345074200824,False
2932,2.124295057287255,False
2943,2.117461983892957,False
2958,2.099930455895449,True
2968,2.088758146923385,True
2987,2.070323654611979,False
2997,2.061978499216247,True
3022,2.057754501741491,True
3034,2.058538428891443,True
3044,2.0585610495367153,False
3054,2.054169220302114,True
3069,2.050066473955402,False
3090,2.044256798702497,True
3109,2.0486981081267244,True
3127,2.0649778029050228,False
3140,2.072332917427831,False
3150,2.071967169165375,True
3164,2.069749275803849,False
3179,2.0653830039567125,True
3211,2.0658166420715824,True
3239,2.0900863474994877,True
3262,2.1299183490073377,False
3285,2.155926302594156,True
