stimulus_presentations_id,diff,licked
32,2.2410172069437793,True
43,2.18272535547299,True
57,2.1059952090755347,True
78,1.9881666906451456,True
104,1.861901469714121,True
177,2.026189762870664,True
304,1.2306494067488336,True
321,0.9607454330631806,True
394,0.23445195930207907,True
486,0.381297130996463,True
555,0.4413581220890834,True
594,0.3870321233790941,True
611,0.3795236666961572,True
651,0.5255511454509789,True
668,0.5559699192568246,True
692,0.6445129797285185,False
702,0.6095854833044312,True
740,0.6423527499931092,True
751,0.6787659879994017,False
775,0.4560457740736763,True
800,0.2768217441723895,True
872,0.07985394666226897,True
900,0.12376990591502057,True
922,0.18412366468552976,True
980,0.20025735679106704,True
1027,0.12652843630662547,True
1149,0.17175346936844216,True
1193,0.03624306424253465,True
1220,0.011804761686335485,True
1230,-0.028474519368247186,True
1435,-0.6758000556269197,True
1445,-0.7269750449351005,True
1582,-1.216933998475524,True
1670,-0.9500151555245302,True
1724,-0.8024199634677709,True
1769,-0.38003123714053944,True
1779,-0.32568001009824465,True
1843,-0.30231150812786467,True
1862,-0.29479038759154097,True
1872,-0.31960572253856645,True
1896,-0.37754373644931194,False
1913,-0.5206062791961554,True
1954,-0.7215514163425079,True
1978,-0.7616104675395907,True
2053,-0.887948651963185,True
2135,-0.6962107137845464,True
2149,-0.6501832288809535,True
2198,-0.5645173437044315,True
2218,-0.5961659558047283,True
2232,-0.6393345885680839,True
2342,-0.6491486538091178,False
2366,-0.6213660653767281,True
2381,-0.7056464043839084,True
2419,-0.880520917559648,True
2444,-0.9520479732564588,True
2527,-0.5985134395064104,True
2545,-0.5494677563983279,True
2603,-0.6501562605430933,True
2643,-0.7736873468702203,True
2726,-0.6632727152073108,True
2741,-0.6574730103188213,True
2755,-0.6945138191053726,True
2861,-0.7889306380488379,True
2872,-0.802144535182252,True
2892,-0.8486924903681756,True
2990,-0.8768172627520197,True
3020,-1.011908410330257,True
3060,-0.9527848608374492,True
3079,-0.9886527219107979,True
3135,-1.198440972150948,True
3176,-1.0013138425491723,True
3205,-0.9399667800323028,True
3233,-0.9933794915155656,True
3294,-1.0412987396485982,True
3332,-0.6472592067155749,False
3346,-0.5484885090625999,True
3356,-0.540687156648326,False
3367,-0.6080244450850953,True
3391,-0.6173837272098179,True
3410,-0.654706327878491,True
3441,-0.6576557906307876,False
3454,-0.6511660283500458,True
3468,-0.6216038131126824,True
3525,-0.4137316561302091,True
3548,-0.3689581334690115,True
3564,-0.3810474828346977,True
3591,-0.34755380242649014,True
3606,-0.2667045656407341,True
3635,-0.16964816512710446,True
3650,-0.16504570671679675,True
3676,-0.1602624743607084,True
3710,-0.0829142666875744,False
3734,0.04629195378961981,False
3745,0.08159535424820552,True
3759,0.13947872915747617,False
3769,0.10033855600206731,True
3819,0.1927754471811962,True
3830,0.2667968648303152,False
3844,0.2524670344925606,True
3854,0.2474753317814553,True
3874,0.22534858739506136,True
3889,0.24637169752513177,True
3901,0.31689069595357244,False
3914,0.3323760578172177,True
3926,0.34909873510284717,True
3963,0.41735463825757746,True
3984,0.4820820207941865,True
3999,0.5889583564029928,True
4020,0.7665658550244987,True
4040,1.0022023307825583,True
4052,1.147594087563777,True
4079,1.4800559156589668,True
4089,1.6210916973626281,False
4099,1.6959330906090802,True
4126,1.9729756736062702,False
4158,2.2684684700339734,True
4176,2.5235455271340324,False
4200,2.768538933307231,True
4210,2.871760974872261,True
4234,3.2147945749894293,False
4246,3.3671376217987907,False
4266,3.5029419295010698,True
4295,3.797920352603349,False
4306,3.8992117143133447,False
4318,3.9706848240396084,False
4329,4.003609270655281,True
4344,4.151466618781029,False
4358,4.294664563937356,False
4368,4.378922469821958,False
4382,4.475104730774492,False
4408,4.607713913661123,False
4423,4.6623338991245085,False
4434,4.691772293164383,False
4445,4.7106043714924315,False
4459,4.719488272653918,False
4471,4.712193357930968,False
4481,4.692775116147651,False
4493,4.651263902742938,False
4505,4.5830301048900495,False
4515,4.499773666289782,False
4528,4.339868342486104,False
4580,3.862878369258209,False
4606,3.493950473821557,True
4621,3.300203865122744,True
4639,3.107461153288444,True
4669,2.9463451173342077,True
4679,2.9503690680397012,True
4694,2.965649197253017,True
4709,3.0329576682606043,False
4719,3.0693324299935925,False
4733,3.050630608983249,False
4748,3.050396371560573,False
4759,2.9996034094595396,True
4769,2.987182417465944,True
4779,3.006326178517264,False
4790,2.9817345106087627,False
