stimulus_presentations_id,diff,licked
6,1.1464646749730139,True
31,1.1523637756711649,True
42,1.1579055681626018,True
64,1.1770254073774042,True
96,1.1733850118795233,True
106,1.147571042152991,True
123,1.1058055434562877,True
197,1.0510656480583354,True
207,1.0438958160941407,True
267,1.0387115465256729,True
283,1.0415379398267337,True
296,1.0402890456460172,True
311,1.03008649365086,True
327,1.029538862076425,True
346,1.0377908128745443,True
372,1.0655922584941409,True
384,1.0687228019570383,False
419,1.0899181857141156,True
440,1.101435941576078,True
468,1.1120945882001845,True
478,1.112760305887106,True
489,1.1060378290523865,True
499,1.0959105104528049,True
514,1.0821130566816786,True
548,1.0912510356011094,True
565,1.0860605081074226,True
580,1.0842080723877618,True
605,1.0885410917365577,True
619,1.0965676837932636,True
640,1.132834628693522,True
654,1.1523535025344143,True
677,1.2046093244381573,True
714,1.3266700934421318,True
732,1.3838590085112292,True
751,1.4346787492708803,True
762,1.461352871344261,True
781,1.5137562530110742,True
793,1.548293984105423,True
808,1.573319624497977,True
871,1.8979581816151025,True
941,2.3785331311034525,False
953,2.4728937221432683,True
1004,2.791992799820166,True
1046,2.9225688949093995,True
1056,2.9374194521342227,True
1067,2.9450500297803304,True
1094,2.9518056531574546,True
1114,2.943947156669354,True
1157,2.929722421190946,True
1246,2.928688183379563,True
1313,3.00841345943794,True
1325,3.0267271475890656,True
1335,3.0360855666563458,True
1362,3.0512759702923016,True
1374,3.0448066148149904,True
1394,3.0159395566388865,True
1413,2.9917159150122807,True
1443,2.9701919465701674,True
1494,2.9766580523756314,True
1512,2.990015134745388,True
1534,2.991518029883364,True
1560,2.9871928039418183,True
1581,2.9650999757518766,True
1597,2.9307876098460524,True
1656,2.9029543981151154,True
1679,2.9300135559034235,True
1689,2.9311728061026914,False
1737,2.9440116807176873,True
1764,2.9408869444862082,True
1790,2.92915444977666,True
1808,2.9120506884680957,True
1839,2.901747832132967,True
1850,2.9052763699422437,True
1867,2.911976287432853,True
1920,2.9833064269119713,False
1930,3.0004608337430776,False
1941,2.9820755268540178,True
1952,2.949679244137608,True
2037,2.8333093483480902,True
2075,2.761298849446306,True
2085,2.7424990952249466,True
2105,2.705375198519076,False
2121,2.6527293156999567,True
2139,2.6085860582711726,True
2254,2.616376695964548,True
2267,2.6145599039706053,False
2284,2.5749214045833275,True
2317,2.5204180883814544,True
2339,2.476564919421742,True
2387,2.371279125626077,True
2413,2.32195207025554,True
2456,2.267108835660352,True
2493,2.268441354155179,True
2523,2.292040177217263,True
2554,2.278077484732715,True
2566,2.2688205862997783,True
2607,2.2482889274110995,True
2652,2.2868931451473333,True
2689,2.3617898098380836,True
2714,2.36019008279922,True
2760,2.3565914612121412,True
2772,2.3466265370780572,True
2788,2.3177172679598828,True
2800,2.2878510916731827,True
2857,2.1843060579693865,True
2877,2.183536565227474,True
2888,2.183550177063055,True
2911,2.1864406545774377,True
2922,2.1892254453606848,True
3000,2.195540615711371,True
3011,2.1963344841425885,True
3093,2.379179671343886,True
3105,2.39171135006737,True
3149,2.4180287533265257,True
3171,2.4184237241578463,True
3181,2.4163275081570017,True
3196,2.4078985314246615,True
3206,2.3986517187627596,True
3223,2.3871568212854815,True
3290,2.3069428103353022,True
3318,2.3116418086095756,True
3329,2.3092310101499227,True
3366,2.2883815511919847,False
3386,2.2379703758685805,True
3450,2.234333354959656,True
3476,2.2553139982788584,True
3487,2.2585281663938357,True
3497,2.2588163128118435,True
3523,2.2397851592185254,True
3545,2.209578608369795,True
3555,2.1973704949244137,True
3566,2.1802504037239103,True
3584,2.137092705584368,True
3599,2.1052484851299473,True
3609,2.091029839100515,True
3624,2.0651981573860114,True
3639,2.048152941017344,True
3713,2.1452837660106647,False
3735,2.125580899551961,False
3753,2.072395114247392,False
3763,2.0341326973979412,True
3782,1.9839929580021038,True
3796,1.9467480802368238,True
3807,1.9253258161713307,True
3822,1.8914228984658599,True
3844,1.8448243439276393,True
3889,1.798343518574237,True
3918,1.7875214290126986,True
3934,1.7702854684272356,True
3945,1.7561084382759495,True
3955,1.7395279390584677,True
3969,1.7112625949684146,True
3983,1.6794915206478769,True
4033,1.645907647993067,True
4069,1.6738886867896419,True
4114,1.6607315245823457,True
4124,1.6447514739246838,True
4174,1.5540224519488017,True
4226,1.4538524772470351,True
4273,1.3069559926344745,True
4306,1.204344772108517,True
4323,1.1335257681250255,True
4353,1.0225289422249966,True
4364,0.9857955011350161,True
4379,0.9337779426048956,True
4415,0.8062044304657934,True
4425,0.7631090963794858,True
4501,0.5306728566066594,True
4536,0.5520357502189253,True
4548,0.5357141807203663,True
4567,0.5023962892656462,True
4577,0.4878832084413043,True
4595,0.4583499472672323,True
4605,0.44347057724507666,True
4660,0.34970732249752956,True
4672,0.33056413327552203,False
4690,0.3101284763101839,True
4707,0.3041441491435104,True
4724,0.2979017322804203,True
4748,0.2859926232095882,True
4767,0.28186265341184447,True
4783,0.2785659408028165,True
