stimulus_presentations_id,diff,licked
7,1.0686938149015903,True
29,1.066732005336294,True
53,1.0278398469408638,True
80,0.9943088922429837,True
132,1.089855698762888,True
153,1.1317169014186432,True
176,1.1310602327121786,True
199,1.0618140730444057,False
279,0.9395121582662953,True
290,0.9510246086401879,True
302,0.9471309693061469,True
333,0.9269054122047224,True
343,0.9049157843622324,True
353,0.8805302017409145,True
370,0.846607538277595,True
422,0.7710456709810778,True
447,0.7660292423407125,True
473,0.779603081715674,True
501,0.7969296251267823,True
512,0.7868125472976248,True
534,0.772080262927711,True
546,0.7655255970533088,True
608,0.6907893438690049,True
635,0.6237841018507675,True
645,0.5972330411542615,True
679,0.5595066017794039,True
705,0.5996612904518135,True
735,0.6052674945182308,True
746,0.5997473888633955,True
757,0.588003730403575,True
781,0.5748514662874724,True
791,0.583355557335659,True
803,0.5921741559116085,True
813,0.595892246624135,True
824,0.5999517025817678,True
834,0.6026832171469731,False
844,0.5730758466204064,True
864,0.534943280061742,False
879,0.4903950082443065,True
889,0.4675281574297401,False
902,0.43012185913374656,False
933,0.38936878923270646,True
953,0.4091621542441324,True
963,0.4249759978647014,True
974,0.4370214798222962,True
1011,0.4667816466299137,True
1021,0.4643260795133064,True
1038,0.4710657649026113,True
1060,0.4887255853915269,True
1088,0.4818789123949827,True
1158,0.5463925116980772,True
1188,0.5708723213020512,True
1201,0.5838994549321379,True
1255,0.654340061225064,True
1272,0.7136222404708836,False
1289,0.7162120914832326,True
1309,0.701058595713203,False
1321,0.7086247893908948,True
1359,0.7133299754027611,True
1381,0.7412991975636318,False
1396,0.7632214468319529,True
1406,0.7814295097503807,True
1416,0.8013664079248639,False
1427,0.7995504436865088,True
1449,0.7836996271240184,False
1460,0.7499310244605417,True
1474,0.7167465981551011,True
1515,0.707648811220158,True
1525,0.7128026514830714,True
1546,0.6933378198942504,True
1567,0.6632281204204005,True
1621,0.7465426609365751,True
1633,0.7692660305606549,True
1643,0.7774530462595708,True
1660,0.8081628981387032,True
1673,0.8632783603707561,True
1686,0.9091454550302851,False
1697,0.9425283097879973,True
1708,0.9547596269619203,True
1720,0.9684449412494831,True
1748,1.0278943558168043,True
1773,1.0897919198933073,True
1786,1.11450379964689,True
1822,1.2276948243695225,False
1838,1.2569805350521426,True
1855,1.2715521061370376,True
1889,1.3770813331675935,False
1903,1.4308016406494544,True
1913,1.4552864533049945,True
1944,1.595837483962829,True
1954,1.638117104680641,True
1964,1.6798699500789704,True
1978,1.7372619595054137,True
1988,1.765080928391707,False
1999,1.795993462494286,True
2016,1.8404200824312777,True
2052,1.9299041744702319,False
2074,1.8582629264840405,True
2096,1.7423344674381183,True
2112,1.6579494324937003,True
2155,1.461502453807041,True
